"","date","lat","lon","SuburbName","SuburbID","TownCity","cityID","RegionName","RegionID","windspeed.kmhr","medianTemp.degC","sunshine.hrs"
"8140","20180408:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,10.5,8.4,NA
"8141","20180409:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,10,8.45,NA
"8142","20180410:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,7.9,0.6,NA
"8143","20180411:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,5.5,1.65,NA
"8144","20180412:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,2.9,1.6,NA
"8145","20180413:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.5,3.15,NA
"8146","20180414:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.7,3.55,NA
"8147","20180415:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,6.9,6.2,NA
"8148","20180416:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,9.7,9.65,NA
"8149","20180417:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,7.9,8.15,NA
"8150","20180418:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,10.8,6.5,NA
"8151","20180419:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,13.8,7.1,NA
"8152","20180420:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,13.5,9.2,NA
"8153","20180421:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,13.4,NA,NA
"8154","20180422:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,NA,NA,NA
"8155","20180423:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.6,NA,NA
"8156","20180424:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,11.4,5.8,NA
"8157","20180425:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.5,6.8,NA
"8158","20180426:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.5,9.2,NA
"8159","20180427:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,11.7,6.7,NA
"8160","20180428:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,2.9,7.55,NA
"8161","20180429:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1,6.15,NA
"8162","20180430:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,6.1,6.35,NA
"8163","20180501:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.6,7.75,NA
"8164","20180502:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,2.4,8,NA
"8165","20180503:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,7.7,7.65,NA
"8166","20180504:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.6,8.35,NA
"8167","20180505:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,13.7,8.25,NA
"8168","20180506:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,11.7,8.6,NA
"8169","20180507:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,10,7.2,NA
"8170","20180508:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,8.8,9.15,NA
"8171","20180509:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,8.7,8.9,NA
"8172","20180510:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,7.8,7.8,NA
"8173","20180511:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.8,9.8,NA
"8174","20180512:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,6.1,9.2,NA
"8175","20180513:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,5.1,4,NA
"8176","20180514:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,4.1,6.4,NA
"8177","20180515:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0,7.4,NA
"8178","20180516:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.4,6.05,NA
"8179","20180517:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,2.9,4.55,NA
"8180","20180518:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,10.9,5.45,NA
"8181","20180519:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,13.7,7.35,NA
"8182","20180520:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,12.9,6.6,NA
"8183","20180521:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,6.1,3.85,NA
"8184","20180522:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,13.6,4.85,NA
"8185","20180523:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,10.5,2.3,NA
"8186","20180524:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,9.6,1.75,NA
"8187","20180525:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.2,1.95,NA
"8188","20180526:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.8,1.5,NA
"8189","20180527:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.1,2.5,NA
"8190","20180528:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,10.3,2.4,NA
"8191","20180529:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,2.5,0.75,NA
"8192","20180530:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.1,1.5,NA
"8193","20180531:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.6,0.25,NA
"8194","20180601:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0,-0.7,NA
"8195","20180602:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.1,1.1,NA
"8196","20180603:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.3,-0.2,NA
"8197","20180604:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.2,1.8,NA
"8198","20180605:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0,6.25,NA
"8199","20180606:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,3.4,0.2,NA
"8200","20180607:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.8,1.15,NA
"8201","20180608:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.4,4.15,NA
"8202","20180609:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,11.4,4.2,NA
"8203","20180610:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,4.7,7,NA
"8204","20180611:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,10.3,6,NA
"8205","20180612:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,10.2,4.2,NA
"8206","20180613:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,5.3,5.75,NA
"8207","20180614:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.3,5.7,NA
"8208","20180615:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,12.3,5.25,NA
"8209","20180616:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.2,7.55,NA
"8210","20180617:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,3.4,4.9,NA
"8211","20180618:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.7,2.55,NA
"8212","20180619:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,6.4,3.45,NA
"8213","20180620:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,7.8,4.6,NA
"8214","20180621:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,4,2.45,NA
"8215","20180622:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.8,1.5,NA
"8216","20180623:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,7.5,1.6,NA
"8217","20180624:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,16.9,3.95,NA
"8218","20180625:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,9.3,0.85,NA
"8219","20180626:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.8,0.5,NA
"8220","20180627:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.6,0.55,NA
"8221","20180628:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.3,1.25,NA
"8222","20180629:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.2,0.75,NA
"8223","20180630:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.9,1.25,NA
"8224","20180701:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,16.6,3.15,NA
"8225","20180702:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.7,4.2,NA
"8226","20180703:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1,2.95,NA
"8227","20180704:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,8.5,2.3,NA
"8228","20180705:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.2,3.55,NA
"8229","20180706:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,13.6,4.2,NA
"8230","20180707:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,19.3,7.25,NA
"8231","20180708:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,5.5,6.65,NA
"8232","20180709:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,7.6,2.35,NA
"8233","20180710:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.1,2.45,NA
"8234","20180711:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,9.2,2.1,NA
"8235","20180712:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,2.5,3.05,NA
"8236","20180713:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,11.3,1.65,NA
"8237","20180714:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.3,4.5,NA
"8238","20180715:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,2.3,1,NA
"8239","20180716:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.4,2.65,NA
"8240","20180717:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,4.2,5.3,NA
"8241","20180718:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.5,2.6,NA
"8242","20180719:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,4.5,3.1,NA
"8243","20180720:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,6.4,3.75,NA
"8244","20180721:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,19.2,6.35,NA
"8245","20180722:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,7.3,3,NA
"8246","20180723:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.5,2.35,NA
"8247","20180724:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,5.4,1.75,NA
"8248","20180725:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.1,2.25,NA
"8249","20180726:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,12.4,3.55,NA
"8250","20180727:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,11.9,2.95,NA
"8251","20180728:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,6.9,3.85,NA
"8252","20180729:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,4,5.45,NA
"8253","20180730:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.6,2.1,NA
"8254","20180731:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,18.1,2.7,NA
"8255","20180801:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,3.1,6.15,NA
"8256","20180802:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,9.7,5,NA
"8257","20180803:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.9,3.95,NA
"8258","20180804:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.9,4.7,NA
"8259","20180805:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.4,3.75,NA
"8260","20180806:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.1,2.75,NA
"8261","20180807:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,6,4.05,NA
"8262","20180808:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,4.9,4.2,NA
"8263","20180809:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,9.3,5.8,NA
"8264","20180810:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.2,5.55,NA
"8265","20180811:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.7,4.45,NA
"8266","20180812:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,12,4.45,NA
"8267","20180813:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,8.9,5.15,NA
"8268","20180814:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.1,5.5,NA
"8269","20180815:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.7,5.75,NA
"8270","20180816:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,18.1,4.3,NA
"8271","20180817:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,6.6,4,NA
"8272","20180818:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.5,3.05,NA
"8273","20180819:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1,2.6,NA
"8274","20180820:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.6,1.8,NA
"8275","20180821:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.6,4.9,NA
"8276","20180822:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,2.4,3.35,NA
"8277","20180823:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,NA,1.45,NA
"8278","20180824:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.9,3.3,NA
"8279","20180825:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,3.1,3.5,NA
"8280","20180826:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,10.2,5.35,NA
"8281","20180827:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,8.9,6.75,NA
"8282","20180828:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.2,6.2,NA
"8283","20180829:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.6,4.25,NA
"8284","20180830:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.4,5.45,NA
"8285","20180831:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,4.6,5.5,NA
"8286","20180901:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,11.7,4.15,NA
"8287","20180902:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1,6.15,NA
"8288","20180903:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,8.7,2.85,NA
"8289","20180904:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,7.5,4.25,NA
"8290","20180905:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,8.5,4.35,NA
"8291","20180906:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,4.7,4.4,NA
"8292","20180907:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,4.7,4.3,NA
"8293","20180908:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.3,4.6,NA
"8294","20180909:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.3,4.7,NA
"8295","20180910:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.4,6.15,NA
"8296","20180911:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.3,6.9,NA
"8297","20180912:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,8.7,7,NA
"8298","20180913:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,13.8,7.8,NA
"8299","20180914:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,9.1,10.15,NA
"8300","20180915:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.9,8.7,NA
"8301","20180916:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,12.2,6.6,NA
"8302","20180917:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,11.6,7.65,NA
"8303","20180918:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,4.5,5.6,NA
"8304","20180919:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,2.3,6.6,NA
"8305","20180920:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,3.5,7.45,NA
"8306","20180921:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.5,8.35,NA
"8307","20180922:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.4,8.3,NA
"8308","20180923:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,15.2,6.55,NA
"8309","20180924:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,3.8,5.85,NA
"8310","20180925:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.1,4.4,NA
"8311","20180926:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,13.8,4.7,NA
"8312","20180927:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,4,6.55,NA
"8313","20180928:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,9.5,5.1,NA
"8314","20180929:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,11.2,6,NA
"8315","20180930:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,9.3,6.5,NA
"8316","20181001:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,2.5,8.25,NA
"8317","20181002:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,10.5,7.3,NA
"8318","20181003:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,8.3,6.95,NA
"8319","20181004:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,10.1,6.15,NA
"8320","20181005:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,7.7,7.6,NA
"8321","20181006:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.8,7.8,NA
"8322","20181007:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,4.6,8.5,NA
"8323","20181008:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,8.4,6.75,NA
"8324","20181009:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,8.5,5.45,NA
"8325","20181010:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,13.2,5.35,NA
"8326","20181011:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,2.1,6.05,NA
"8327","20181012:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,7.9,2.65,NA
"8328","20181013:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.3,3.45,NA
"8329","20181014:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,2.4,4.2,NA
"8330","20181015:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.2,6.9,NA
"8331","20181016:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,9.5,7.35,NA
"8332","20181017:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,8.4,7.75,NA
"8333","20181018:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.3,10.75,NA
"8334","20181019:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,11.6,10.15,NA
"8335","20181020:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,13.6,11.35,NA
"8336","20181021:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.3,13.7,NA
"8337","20181022:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.2,13.8,NA
"8338","20181023:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,11.1,12.4,NA
"8339","20181024:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,16.4,12.25,NA
"8340","20181025:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,4.6,8.9,NA
"8341","20181026:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,0.9,6.95,NA
"8342","20181027:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,11.3,6.3,NA
"8343","20181028:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,16.7,7.65,NA
"8344","20181029:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,3.9,7.15,NA
"8345","20181030:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,4.7,6.05,NA
"8346","20181031:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.2,5.95,NA
"8347","20181101:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,4.9,7.05,NA
"8348","20181102:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,9.3,5.85,NA
"8349","20181103:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,20.5,10,NA
"8350","20181104:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,15.1,6,NA
"8351","20181105:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,12.1,7.95,NA
"8352","20181106:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,9.1,10.45,NA
"8353","20181107:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,12.7,11.45,NA
"8354","20181108:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,15,11.7,NA
"8355","20181109:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,9.4,5.35,NA
"8356","20181110:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,4.2,5.7,NA
"8357","20181111:0000",-42.94461,171.56415,"Arthur's Pass National Park",2133,NA,0,"Canterbury",1010,1.4,8.25,NA
